2025-10-24 13:39:41,475 - [INFO] - 步骤 1: 初始化投标优化模型...
2025-10-24 13:39:41,476 - [INFO] - 步驟 2: 執行神經動力學自適應網格投標策略優化...
2025-10-24 13:39:41,476 - [INFO] - --- 開始執行神經動力學自適應網格投標策略優化（模式: full）---
2025-10-24 13:39:41,490 - [INFO] - ✅ 数据输入配置:
2025-10-24 13:39:41,490 - [INFO] -   DAM（日前市场）: 'ensemble' (预测输出)
2025-10-24 13:39:41,491 - [INFO] -   RTM（实时市场）: 'actual' (ensemble预测)
2025-10-24 13:39:41,491 - [INFO] - ✅ 价格数据加载完成:
2025-10-24 13:39:44,647 - [INFO] - 正在精细化门槛区域 18/18: (389.00, 390.00)，步长: 0.2
2025-10-24 13:39:44,647 - [INFO] -   细化网格点数: 16
2025-10-24 13:39:44,829 - [INFO] -   已完成 280 个细化点
2025-10-24 13:39:45,052 - [INFO] -   门槛区域 18 完成，成功优化 10 个点
2025-10-24 13:39:45,052 - [INFO] -   第二层细化：步长 0.1 元
2025-10-24 13:39:45,052 - [INFO] - 正在精细化门槛区域 1/18: (354.00, 355.00)，步长: 0.1
2025-10-24 13:39:45,053 - [INFO] -   细化网格点数: 12
2025-10-24 13:39:45,122 - [INFO] -   门槛区域 1 完成，成功优化 10 个点
2025-10-24 13:39:45,122 - [INFO] - 正在精细化门槛区域 2/18: (355.00, 356.00)，步长: 0.1
2025-10-24 13:39:45,122 - [INFO] -   细化网格点数: 12
2025-10-24 13:39:45,235 - [INFO] -   已完成 20 个细化点
2025-10-24 13:39:45,249 - [INFO] -   门槛区域 2 完成，成功优化 12 个点
2025-10-24 13:39:45,249 - [INFO] - 正在精细化门槛区域 3/18: (357.00, 358.00)，步长: 0.1
2025-10-24 13:39:45,249 - [INFO] -   细化网格点数: 12
2025-10-24 13:39:45,338 - [INFO] -   门槛区域 3 完成，成功优化 10 个点
2025-10-24 13:39:45,338 - [INFO] - 正在精细化门槛区域 4/18: (358.00, 359.00)，步长: 0.1
2025-10-24 13:39:45,338 - [INFO] -   细化网格点数: 12
2025-10-24 13:39:45,393 - [INFO] -   已完成 40 个细化点
2025-10-24 13:39:45,408 - [INFO] -   门槛区域 4 完成，成功优化 12 个点
2025-10-24 13:39:45,408 - [INFO] - 正在精细化门槛区域 5/18: (359.00, 360.00)，步长: 0.1
2025-10-24 13:39:45,408 - [INFO] -   细化网格点数: 12
2025-10-24 13:39:45,442 - [INFO] -   已完成 60 个细化点
2025-10-24 13:39:45,443 - [INFO] -   门槛区域 5 完成，成功优化 12 个点
2025-10-24 13:39:45,443 - [INFO] - 正在精细化门槛区域 6/18: (361.00, 362.00)，步长: 0.1
2025-10-24 13:39:45,443 - [INFO] -   细化网格点数: 12
2025-10-24 13:39:45,457 - [INFO] -   门槛区域 6 完成，成功优化 10 个点
2025-10-24 13:39:45,457 - [INFO] - 正在精细化门槛区域 7/18: (365.00, 366.00)，步长: 0.1
2025-10-24 13:39:45,457 - [INFO] -   细化网格点数: 12
2025-10-24 13:39:45,480 - [INFO] -   已完成 80 个细化点
2025-10-24 13:39:45,491 - [INFO] -   门槛区域 7 完成，成功优化 10 个点
2025-10-24 13:39:45,491 - [INFO] - 正在精细化门槛区域 8/18: (369.00, 370.00)，步长: 0.1
2025-10-24 13:39:45,491 - [INFO] -   细化网格点数: 12
2025-10-24 13:39:45,540 - [INFO] -   门槛区域 8 完成，成功优化 10 个点
2025-10-24 13:39:45,541 - [INFO] - 正在精细化门槛区域 9/18: (371.00, 372.00)，步长: 0.1
2025-10-24 13:39:45,541 - [INFO] -   细化网格点数: 12
2025-10-24 13:39:45,576 - [INFO] -   已完成 100 个细化点
2025-10-24 13:39:45,621 - [INFO] -   门槛区域 9 完成，成功优化 10 个点
2025-10-24 13:39:45,621 - [INFO] - 正在精细化门槛区域 10/18: (372.00, 373.00)，步长: 0.1
2025-10-24 13:39:45,621 - [INFO] -   细化网格点数: 12
2025-10-24 13:39:45,756 - [INFO] -   已完成 120 个细化点
2025-10-24 13:39:45,757 - [INFO] -   门槛区域 10 完成，成功优化 12 个点
2025-10-24 13:39:45,757 - [INFO] - 正在精细化门槛区域 11/18: (373.00, 374.00)，步长: 0.1
2025-10-24 13:39:45,757 - [INFO] -   细化网格点数: 12
2025-10-24 13:39:45,965 - [INFO] -   门槛区域 11 完成，成功优化 12 个点
2025-10-24 13:39:45,966 - [INFO] - 正在精细化门槛区域 12/18: (374.00, 375.00)，步长: 0.1
2025-10-24 13:39:45,966 - [INFO] -   细化网格点数: 12
2025-10-24 13:39:46,008 - [INFO] -   已完成 140 个细化点
2025-10-24 13:39:46,010 - [INFO] -   门槛区域 12 完成，成功优化 12 个点
2025-10-24 13:39:46,010 - [INFO] - 正在精细化门槛区域 13/18: (378.00, 379.00)，步长: 0.1
2025-10-24 13:39:46,010 - [INFO] -   细化网格点数: 12
2025-10-24 13:39:46,075 - [INFO] -   门槛区域 13 完成，成功优化 10 个点
2025-10-24 13:39:46,075 - [INFO] - 正在精细化门槛区域 14/18: (383.00, 384.00)，步长: 0.1
2025-10-24 13:39:46,075 - [INFO] -   细化网格点数: 12
2025-10-24 13:39:46,135 - [INFO] -   已完成 160 个细化点
2025-10-24 13:39:46,203 - [INFO] -   门槛区域 14 完成，成功优化 10 个点
2025-10-24 13:39:46,204 - [INFO] - 正在精细化门槛区域 15/18: (384.00, 385.00)，步长: 0.1
2025-10-24 13:39:46,204 - [INFO] -   细化网格点数: 12
2025-10-24 13:39:46,356 - [INFO] -   已完成 180 个细化点
2025-10-24 13:39:46,356 - [INFO] -   门槛区域 15 完成，成功优化 12 个点
2025-10-24 13:39:46,357 - [INFO] - 正在精细化门槛区域 16/18: (385.00, 386.00)，步长: 0.1
2025-10-24 13:39:46,357 - [INFO] -   细化网格点数: 12
2025-10-24 13:39:46,564 - [INFO] -   门槛区域 16 完成，成功优化 12 个点
2025-10-24 13:39:46,565 - [INFO] - 正在精细化门槛区域 17/18: (388.00, 389.00)，步长: 0.1
2025-10-24 13:39:46,565 - [INFO] -   细化网格点数: 12
2025-10-24 13:39:46,736 - [INFO] -   已完成 200 个细化点
2025-10-24 13:39:46,810 - [INFO] -   门槛区域 17 完成，成功优化 10 个点
2025-10-24 13:39:46,810 - [INFO] - 正在精细化门槛区域 18/18: (389.00, 390.00)，步长: 0.1
2025-10-24 13:39:46,810 - [INFO] -   细化网格点数: 12
2025-10-24 13:39:47,100 - [INFO] -   门槛区域 18 完成，成功优化 12 个点
2025-10-24 13:39:47,100 - [INFO] -   第三层超精细化：步长 0.005 元，处理 3 个关键区域
2025-10-24 13:39:47,101 - [INFO] - 正在精细化门槛区域 1/3: (354.00, 355.00)，步长: 0.005
2025-10-24 13:39:47,101 - [INFO] -   细化网格点数: 201
2025-10-24 13:39:47,151 - [INFO] -   已完成 20 个细化点
2025-10-24 13:39:47,190 - [INFO] -   已完成 40 个细化点
2025-10-24 13:39:47,236 - [INFO] -   已完成 60 个细化点
2025-10-24 13:39:47,290 - [INFO] -   已完成 80 个细化点
2025-10-24 13:39:47,346 - [INFO] -   已完成 100 个细化点
2025-10-24 13:39:47,366 - [INFO] -   已完成 120 个细化点
2025-10-24 13:39:47,396 - [INFO] -   已完成 140 个细化点
2025-10-24 13:39:47,524 - [INFO] -   已完成 160 个细化点
2025-10-24 13:39:47,572 - [INFO] -   已完成 180 个细化点
2025-10-24 13:39:47,624 - [INFO] -   已完成 200 个细化点
2025-10-24 13:39:47,625 - [INFO] -   门槛区域 1 完成，成功优化 201 个点
2025-10-24 13:39:47,625 - [INFO] - 正在精细化门槛区域 2/3: (355.00, 356.00)，步长: 0.005
2025-10-24 13:39:47,625 - [INFO] -   细化网格点数: 201
2025-10-24 13:39:47,695 - [INFO] -   已完成 220 个细化点
2025-10-24 13:39:47,749 - [INFO] -   已完成 240 个细化点
2025-10-24 13:39:47,821 - [INFO] -   已完成 260 个细化点
2025-10-24 13:39:47,862 - [INFO] -   已完成 280 个细化点
2025-10-24 13:39:47,967 - [INFO] -   已完成 300 个细化点
2025-10-24 13:39:48,026 - [INFO] -   已完成 320 个细化点
2025-10-24 13:39:48,094 - [INFO] -   已完成 340 个细化点
2025-10-24 13:39:48,122 - [INFO] -   已完成 360 个细化点
2025-10-24 13:39:48,199 - [INFO] -   已完成 380 个细化点
2025-10-24 13:39:48,255 - [INFO] -   已完成 400 个细化点
2025-10-24 13:39:48,257 - [INFO] -   门槛区域 2 完成，成功优化 201 个点
2025-10-24 13:39:48,257 - [INFO] - 正在精细化门槛区域 3/3: (357.00, 358.00)，步长: 0.005
2025-10-24 13:39:48,257 - [INFO] -   细化网格点数: 201
2025-10-24 13:39:48,274 - [INFO] -   已完成 420 个细化点
2025-10-24 13:39:48,347 - [INFO] -   已完成 440 个细化点
2025-10-24 13:39:48,424 - [INFO] -   已完成 460 个细化点
2025-10-24 13:39:48,519 - [INFO] -   已完成 480 个细化点
2025-10-24 13:39:48,684 - [INFO] -   已完成 500 个细化点
2025-10-24 13:39:48,774 - [INFO] -   已完成 520 个细化点
2025-10-24 13:39:48,816 - [INFO] -   已完成 540 个细化点
2025-10-24 13:39:48,879 - [INFO] -   已完成 560 个细化点
2025-10-24 13:39:48,944 - [INFO] -   已完成 580 个细化点
2025-10-24 13:39:49,015 - [INFO] -   已完成 600 个细化点
2025-10-24 13:39:49,021 - [INFO] -   门槛区域 3 完成，成功优化 201 个点
2025-10-24 13:39:49,022 - [INFO] - 多层次細化完成，新增 1107 個優化點
2025-10-24 13:39:49,022 - [INFO] - 神經動力學自適應優化完成，總共優化 1219 個價格點
2025-10-24 13:39:49,022 - [INFO] - 總體收敛統計: 1219/1219 個點收敛 (100.0%)
2025-10-24 13:39:49,022 - [INFO] - 總體平均迭代次數: 19.6
2025-10-24 13:39:49,023 - [INFO] - ============================================================
2025-10-24 13:39:49,023 - [INFO] - --- 神經動力學投標策略分析結果 ---
2025-10-24 13:39:49,023 - [INFO] - 總優化點數: 1219
2025-10-24 13:39:49,024 - [INFO] - 價格範圍: 350.0 - 500.0 CNY/MWh
2025-10-24 13:39:49,024 - [INFO] - 策略類型: 複雜階梯策略
2025-10-24 13:39:49,024 - [INFO] - 計算得出的推薦門檻價格約為: 353.40 CNY/MWh
2025-10-24 13:39:49,024 - [INFO] - (理論門檻為發電邊際成本: 380.00 CNY/MWh)
2025-10-24 13:39:49,024 - [INFO] - 收敛統計: 1219/1219 個點收敛 (100.0%)
2025-10-24 13:39:49,024 - [INFO] - 平均迭代次數: 19.6
2025-10-24 13:39:49,024 - [INFO] - 細化網格點數: 1068
2025-10-24 13:39:49,024 - [INFO] - ------------------------------
2025-10-24 13:39:49,024 - [INFO] - 詳細投標策略:
2025-10-24 13:39:49,024 - [INFO] -   價格  350.0 CNY/MWh -> 申報  0.0 MW
2025-10-24 13:39:49,024 - [INFO] -   價格  351.0 CNY/MWh -> 申報  0.0 MW
2025-10-24 13:39:49,024 - [INFO] -   價格  352.0 CNY/MWh -> 申報  0.0 MW
2025-10-24 13:39:49,025 - [INFO] -   價格  353.0 CNY/MWh -> 申報  0.0 MW
2025-10-24 13:39:49,025 - [INFO] -   價格  353.2 CNY/MWh -> 申報  0.0 MW
2025-10-24 13:39:49,025 - [INFO] -   價格  353.4 CNY/MWh -> 申報 46.4 MW
2025-10-24 13:39:49,025 - [INFO] -   價格  353.6 CNY/MWh -> 申報  0.0 MW
2025-10-24 13:39:49,025 - [INFO] -   價格  353.8 CNY/MWh -> 申報 11.3 MW
2025-10-24 13:39:49,025 - [INFO] -   價格  354.0 CNY/MWh -> 申報  0.0 MW
2025-10-24 13:39:49,025 - [INFO] -   價格  354.0 CNY/MWh -> 申報  0.0 MW
2025-10-24 13:39:49,025 - [INFO] -   ...
2025-10-24 13:39:49,025 - [INFO] -   價格  496.0 CNY/MWh -> 申報 100.0 MW
2025-10-24 13:39:49,025 - [INFO] -   價格  497.0 CNY/MWh -> 申報 100.0 MW
2025-10-24 13:39:49,025 - [INFO] -   價格  498.0 CNY/MWh -> 申報 100.0 MW
2025-10-24 13:39:49,026 - [INFO] -   價格  499.0 CNY/MWh -> 申報 100.0 MW
2025-10-24 13:39:49,026 - [INFO] -   價格  500.0 CNY/MWh -> 申報 100.0 MW
2025-10-24 13:39:49,026 - [INFO] - ============================================================
2025-10-24 13:39:49,028 - [INFO] - 策略報告已成功保存到: output\bidding\bidding_strategy_recommendation_2025-05-31.md
2025-10-24 13:39:49,953 - [INFO] - 完整網格策略表已保存到: output\bidding\bidding_strategy_grid.csv
2025-10-24 13:39:52,287 - [INFO] - 神經動力學三維曲面可視化圖表已保存到: output\bidding\neurodynamic_3d_surfaces.png
2025-10-24 13:39:53,727 - [INFO] - 高清日前投標量3D曲面圖已保存到: output\bidding\da_bid_quantity_3d_high_res.png
2025-10-24 13:39:53,731 - [INFO] - 神經動力學優化摘要已保存到: output\bidding\neurodynamic_optimization_summary.json
2025-10-24 13:39:53,731 - [INFO] - ✅ 神經動力學自適應網格投標策略優化成功完成！
2025-10-24 13:39:53,731 - [INFO] - 結果已保存到: output/bidding
2025-10-24 13:39:53,731 - [INFO] - --- 投標策略優化流程結束 ---
2025-10-24 13:39:53,732 - [INFO] - ✅ 投標策略優化成功完成！
2025-10-24 13:39:53,732 - [INFO] - 結果已保存到: output/bidding
2025-10-24 13:39:53,732 - [INFO] - ==================================================
2025-10-24 13:39:53,732 - [INFO] - 優化結果摘要:
2025-10-24 13:39:53,732 - [INFO] - ==================================================
2025-10-24 13:39:53,732 - [INFO] - 優化方法: 神經動力學自適應網格
2025-10-24 13:39:53,733 - [INFO] - 總優化點數: 1219
2025-10-24 13:39:53,733 - [INFO] - 收敛點數: 1219 (100.0%)
2025-10-24 13:39:53,733 - [INFO] - 平均迭代次數: 19.6
